city,date,temperature_2m_max,wind_speed_10m_max,rain_sum,forecast_rain_sum,forecast_error_mm,bust_probability
Chennai,2018-05-09,33.4,24.4,0.2,17.73309199098579,17.533091990985792,100
Chennai,2018-05-10,32.8,22.7,0.6,0.8770996843355517,0.27709968433555177,1
Chennai,2018-05-11,34.5,24.7,0.0,3.688145381409435,3.688145381409435,24
Chennai,2018-05-12,34.2,23.8,0.1,0.44210166533323203,0.34210166533323205,2
Chennai,2018-05-13,34.2,25.8,0.0,4.2722672903414285,4.2722672903414285,28
Chennai,2018-05-14,33.7,23.4,0.0,0.0,0.0,0
Chennai,2018-05-15,33.3,19.9,0.9,0.5170797915631663,0.3829202084368337,2
Chennai,2018-05-16,33.2,22.1,0.0,0.0,0.0,0
Chennai,2018-05-17,33.8,23.5,0.0,1.1659081921867958,1.1659081921867958,7
Chennai,2018-05-18,34.2,22.7,0.0,0.0,0.0,0
Chennai,2018-05-19,35.3,24.3,0.0,0.0,0.0,0
Chennai,2018-05-20,34.6,22.2,0.0,0.0,0.0,0
Chennai,2018-05-21,34.1,24.3,0.2,0.0,0.2,1
Chennai,2018-05-22,33.6,19.7,0.3,0.2691688082499679,0.030831191750032072,0
Chennai,2018-05-23,32.8,18.9,0.7,0.0,0.7,4
Chennai,2018-05-24,33.0,17.7,0.3,0.0,0.3,2
Chennai,2018-05-25,32.7,15.9,2.0,17.82256217307755,15.82256217307755,100
Chennai,2018-05-26,32.6,19.9,0.0,0.0,0.0,0
Chennai,2018-05-27,32.9,21.3,0.9,0.3205731695757863,0.5794268304242137,3
Chennai,2018-05-28,33.6,23.0,0.0,0.0,0.0,0
Chennai,2018-05-29,37.3,24.5,0.0,1.6261136095826203,1.6261136095826203,10
Chennai,2018-05-30,37.6,23.6,0.0,0.0,0.0,0
Chennai,2018-05-31,37.1,19.1,0.0,4.708544307875899,4.708544307875899,31
Chennai,2018-06-01,35.1,18.4,0.0,17.455511380308696,17.455511380308696,100
Chennai,2018-06-02,34.6,15.8,1.6,0.0,1.6,10
Chennai,2018-06-03,34.3,16.2,4.1,3.246960927576972,0.8530390724230275,5
Chennai,2018-06-04,34.3,18.6,0.0,4.5815554325516255,4.5815554325516255,30
Chennai,2018-06-05,36.3,22.0,0.6,0.0,0.6,4
Chennai,2018-06-06,35.6,22.1,3.8,3.641323024923766,0.1586769750762338,1
Chennai,2018-06-07,36.9,23.4,1.4,5.612382727564331,4.21238272756433,28
Chennai,2018-06-08,37.6,33.2,0.0,0.0,0.0,0
Chennai,2018-06-09,37.7,34.1,0.4,3.768939820248676,3.368939820248676,22
Chennai,2018-06-10,36.8,24.6,0.0,0.0,0.0,0
Chennai,2018-06-11,36.3,25.4,3.6,20.0,16.4,100
Chennai,2018-06-12,36.3,22.6,1.8,5.48558794932188,3.6855879493218806,24
Chennai,2018-06-13,36.3,19.7,0.0,1.3162051201724272,1.3162051201724272,8
Chennai,2018-06-14,37.1,18.9,1.9,3.4136928260033965,1.5136928260033966,10
Chennai,2018-06-15,36.8,21.7,1.6,0.0,1.6,10
Chennai,2018-06-16,36.0,23.4,1.1,0.0,1.1,7
Chennai,2018-06-17,38.6,21.7,0.1,3.55130955920842,3.4513095592084198,23
Chennai,2018-06-18,37.7,24.4,0.0,0.7296219222127889,0.7296219222127889,4
Chennai,2018-06-19,36.2,30.5,0.5,0.14763182798672092,0.3523681720132791,2
Chennai,2018-06-20,36.1,27.6,0.0,0.6627799863424924,0.6627799863424924,4
Chennai,2018-06-21,35.5,28.1,0.7,5.225516590036902,4.525516590036902,30
Chennai,2018-06-22,36.5,27.2,0.1,2.2710646811577093,2.1710646811577092,14
Chennai,2018-06-23,35.4,24.6,16.1,14.676064407844528,1.4239355921554733,9
Chennai,2018-06-24,34.7,26.6,4.4,0.18953641663984477,4.210463583360156,28
Chennai,2018-06-25,35.2,22.4,2.6,4.364161285483355,1.7641612854833553,11
Chennai,2018-06-26,37.6,26.3,0.1,0.0,0.1,0
Chennai,2018-06-27,36.3,18.3,6.7,3.152869187143703,3.547130812856297,23
Chennai,2018-06-28,34.1,22.0,0.7,4.647247560622203,3.947247560622203,26
Chennai,2018-06-29,33.8,19.0,3.1,5.71721724027444,2.61721724027444,17
Chennai,2018-06-30,31.7,15.6,0.2,1.3570577800414931,1.1570577800414932,7
Chennai,2018-07-01,31.7,14.0,5.1,1.3848088171882513,3.7151911828117483,24
Chennai,2018-07-02,32.1,22.2,37.3,42.66779818230124,5.367798182301243,35
Chennai,2018-07-03,33.3,17.4,1.9,4.986604944147548,3.0866049441475485,20
Chennai,2018-07-04,34.5,19.1,0.5,0.0,0.5,3
Chennai,2018-07-05,34.7,20.2,0.3,0.0,0.3,2
Chennai,2018-07-06,35.1,21.1,3.6,3.835469223926804,0.23546922392680392,1
Chennai,2018-07-07,30.8,21.3,0.4,0.0,0.4,2
Chennai,2018-07-08,34.7,21.3,0.3,13.064438129644675,12.764438129644674,85
Chennai,2018-07-09,34.5,19.8,0.3,0.0,0.3,2
Chennai,2018-07-10,35.1,21.6,0.1,0.0,0.1,0
Chennai,2018-07-11,34.8,21.8,3.5,8.265247574999233,4.765247574999233,31
Chennai,2018-07-12,35.1,26.8,0.1,0.0,0.1,0
Chennai,2018-07-13,36.4,23.8,1.1,3.4592903243501865,2.3592903243501864,15
Chennai,2018-07-14,35.3,22.6,0.1,2.1261628182582117,2.0261628182582117,13
Chennai,2018-07-15,35.1,26.0,0.0,20.0,20.0,100
Chennai,2018-07-16,37.0,28.2,0.1,0.0,0.1,0
Chennai,2018-07-17,37.5,26.2,0.1,0.0,0.1,0
Chennai,2018-07-18,37.6,23.1,0.0,0.0,0.0,0
Chennai,2018-07-19,36.4,25.3,0.4,0.3288467123892901,0.07115328761070994,0
Chennai,2018-07-20,35.8,24.8,0.0,2.318344399378974,2.318344399378974,15
Chennai,2018-07-21,36.6,25.9,0.0,5.153340198575993,5.153340198575993,34
Chennai,2018-07-22,36.7,23.5,0.0,0.0,0.0,0
Chennai,2018-07-23,37.1,21.2,0.2,0.0,0.2,1
Chennai,2018-07-24,35.9,18.4,1.0,0.0,1.0,6
Chennai,2018-07-25,36.0,17.4,0.5,1.3212181325224646,0.8212181325224646,5
Chennai,2018-07-26,35.2,17.8,7.5,2.9345748710675394,4.5654251289324606,30
Chennai,2018-07-27,34.5,20.3,3.9,1.1140119686251002,2.7859880313748997,18
Chennai,2018-07-28,35.0,23.8,0.6,20.0,19.4,100
Chennai,2018-07-29,35.9,21.1,3.9,0.0,3.9,26
Chennai,2018-07-30,35.2,23.8,0.4,0.0,0.4,2
Chennai,2018-07-31,35.0,19.9,1.4,13.587352161522338,12.187352161522337,81
Chennai,2018-08-01,35.4,18.5,2.0,3.0428014307978994,1.0428014307978994,6
Chennai,2018-08-02,35.6,21.3,0.4,0.5949876207994191,0.19498762079941911,1
Chennai,2018-08-03,36.2,18.4,0.7,4.740658012085453,4.040658012085453,26
Chennai,2018-08-04,35.9,19.9,2.0,3.1507936435502573,1.1507936435502573,7
Chennai,2018-08-05,35.5,21.5,0.9,2.3327283341910223,1.4327283341910224,9
Chennai,2018-08-06,36.6,25.2,0.0,0.0,0.0,0
Chennai,2018-08-07,34.3,22.5,0.7,0.0,0.7,4
Chennai,2018-08-08,35.6,20.2,0.5,0.0,0.5,3
Chennai,2018-08-09,35.5,14.6,4.2,2.3967313018758247,1.8032686981241755,12
Chennai,2018-08-10,34.1,17.5,6.0,5.158429757702843,0.8415702422971574,5
Chennai,2018-08-11,27.7,20.6,14.2,15.23415684255076,1.034156842550761,6
Chennai,2018-08-12,32.2,26.5,0.0,0.0,0.0,0
Chennai,2018-08-13,34.1,25.2,0.0,0.0,0.0,0
Chennai,2018-08-14,28.5,20.3,19.6,16.864969744309754,2.7350302556902477,18
Chennai,2018-08-15,29.2,19.1,20.2,21.39738042386563,1.1973804238656314,7
Chennai,2018-08-16,33.6,26.6,0.5,20.0,19.5,100
Chennai,2018-08-17,34.6,23.3,0.8,1.8613895239759677,1.0613895239759676,7
Chennai,2018-08-18,35.2,24.6,0.8,0.0,0.8,5
Chennai,2018-08-19,34.2,25.0,0.2,1.2092634889096827,1.0092634889096828,6
Chennai,2018-08-20,34.6,26.4,0.3,2.540720708388716,2.240720708388716,14
Chennai,2018-08-21,35.5,18.7,0.0,1.858592578091244,1.858592578091244,12
Chennai,2018-08-22,34.9,17.6,1.3,0.7098387239479159,0.5901612760520841,3
Chennai,2018-08-23,34.7,17.6,7.0,9.74595494627313,2.7459549462731303,18
Chennai,2018-08-24,33.0,19.4,3.2,0.0,3.2,21
Chennai,2018-08-25,31.2,17.8,0.1,20.0,19.9,100
Chennai,2018-08-26,34.3,16.5,1.1,0.519812596517903,0.5801874034820971,3
Chennai,2018-08-27,33.6,19.5,11.9,15.009199067123262,3.109199067123262,20
Chennai,2018-08-28,33.1,20.4,0.5,0.0,0.5,3
Chennai,2018-08-29,33.3,16.6,1.5,0.0,1.5,10
Chennai,2018-08-30,33.9,19.9,3.7,8.941752425891547,5.241752425891547,34
Chennai,2018-08-31,31.7,14.9,8.2,0.9083016284651126,7.291698371534887,48
Chennai,2018-09-01,31.9,15.8,0.3,2.7432719150625013,2.4432719150625015,16
Chennai,2018-09-02,33.0,13.2,2.8,0.6990185109185729,2.100981489081427,14
Chennai,2018-09-03,32.0,14.3,0.7,1.4641078109382994,0.7641078109382995,5
Chennai,2018-09-04,32.6,15.3,2.7,6.941347211578061,4.241347211578061,28
Chennai,2018-09-05,32.3,15.0,2.5,3.379620613236491,0.879620613236491,5
Chennai,2018-09-06,34.1,21.3,0.3,4.603600130283053,4.303600130283053,28
Chennai,2018-09-07,35.1,20.7,0.4,0.0,0.4,2
Chennai,2018-09-08,32.7,14.8,0.3,0.0,0.3,2
Chennai,2018-09-09,32.8,17.3,0.4,2.7605267465431758,2.360526746543176,15
Chennai,2018-09-10,32.0,18.8,3.6,2.2817086191530054,1.3182913808469947,8
Chennai,2018-09-11,32.2,21.9,0.2,1.9920391431140079,1.792039143114008,11
Chennai,2018-09-12,31.6,20.0,2.0,5.55141264973305,3.5514126497330496,23
Chennai,2018-09-13,33.6,19.1,5.8,11.594989317137834,5.794989317137834,38
Chennai,2018-09-14,33.9,16.8,1.4,0.0,1.4,9
Chennai,2018-09-15,33.9,16.4,2.6,1.5758576688514345,1.0241423311485656,6
Chennai,2018-09-16,34.5,19.4,13.1,13.945497452164465,0.8454974521644658,5
Chennai,2018-09-17,30.5,18.2,19.6,18.868319381111824,0.731680618888177,4
Chennai,2018-09-18,31.3,14.2,16.2,16.438098040174598,0.23809804017459868,1
Chennai,2018-09-19,29.1,17.1,9.3,10.18521223280778,0.8852122328077794,5
Chennai,2018-09-20,31.3,14.0,0.4,0.0,0.4,2
Chennai,2018-09-21,32.7,16.7,7.1,6.519683358632408,0.5803166413675918,3
Chennai,2018-09-22,30.7,15.5,0.0,0.0,0.0,0
Chennai,2018-09-23,30.8,16.1,1.1,0.0,1.1,7
Chennai,2018-09-24,30.3,14.5,1.4,0.0,1.4,9
Chennai,2018-09-25,30.5,13.8,0.9,1.2494900870780732,0.34949008707807316,2
Chennai,2018-09-26,30.5,14.8,1.1,0.5203333869243508,0.5796666130756493,3
Chennai,2018-09-27,30.2,15.5,1.6,0.0,1.6,10
Chennai,2018-09-28,29.8,15.2,0.8,6.15577942648654,5.35577942648654,35
Chennai,2018-09-29,30.4,11.9,1.2,0.46376555085947735,0.7362344491405226,4
Chennai,2018-09-30,31.0,13.9,0.3,1.1596588322388603,0.8596588322388603,5
Chennai,2018-10-01,31.2,15.6,1.3,0.0,1.3,8
Chennai,2018-10-02,31.2,18.6,1.5,0.25695593778809966,1.2430440622119003,8
Chennai,2018-10-03,31.1,20.6,4.3,5.273240412545608,0.973240412545608,6
Chennai,2018-10-04,27.9,16.6,19.6,18.60324685057934,0.9967531494206625,6
Chennai,2018-10-05,28.9,13.2,18.1,18.109910070664807,0.009910070664805204,0
Chennai,2018-10-06,30.0,15.0,5.0,7.420473846060394,2.4204738460603936,16
Chennai,2018-10-07,29.8,14.4,1.8,0.24592146144344285,1.5540785385565572,10
Chennai,2018-10-08,29.9,15.3,4.3,0.3035164502863399,3.99648354971366,26
Chennai,2018-10-09,32.1,15.3,0.0,0.0,0.0,0
Chennai,2018-10-10,33.6,14.9,0.0,4.315317109160589,4.315317109160589,28
Chennai,2018-10-11,33.8,21.1,0.1,2.893440101726709,2.7934401017267088,18
Chennai,2018-10-12,33.6,18.6,0.4,2.367399001563218,1.967399001563218,13
Chennai,2018-10-13,31.9,20.0,0.0,0.0,0.0,0
Chennai,2018-10-14,31.3,18.8,0.3,0.0,0.3,2
Chennai,2018-10-15,30.4,14.8,1.6,0.7530951595115574,0.8469048404884427,5
Chennai,2018-10-16,30.0,13.0,8.3,8.019936886141863,0.2800631138581373,1
Chennai,2018-10-17,29.3,12.8,15.7,12.305344999758162,3.394655000241837,22
Chennai,2018-10-18,29.1,10.1,9.4,4.991031060854141,4.4089689391458595,29
Chennai,2018-10-19,29.2,12.0,0.7,0.0,0.7,4
Chennai,2018-10-20,30.3,17.7,5.4,7.372179562631533,1.972179562631533,13
Chennai,2018-10-21,28.0,18.0,16.6,12.983925054390959,3.616074945609043,24
Chennai,2018-10-22,30.0,15.7,0.0,0.9282309621478146,0.9282309621478146,6
Chennai,2018-10-23,29.8,10.9,0.0,0.0,0.0,0
Chennai,2018-10-24,29.9,11.1,0.0,1.768913726328409,1.768913726328409,11
Chennai,2018-10-25,30.4,16.6,0.0,18.99252646409295,18.99252646409295,100
Chennai,2018-10-26,30.3,20.1,0.0,0.0,0.0,0
Chennai,2018-10-27,30.9,24.0,0.0,0.39136027562765174,0.39136027562765174,2
Chennai,2018-10-28,30.5,24.7,0.4,0.06899167486986174,0.3310083251301383,2
Chennai,2018-10-29,31.1,30.4,0.0,0.0,0.0,0
Chennai,2018-10-30,28.8,22.3,11.9,14.84024835637359,2.940248356373589,19
Chennai,2018-10-31,28.0,16.4,13.6,12.330778740274004,1.2692212597259953,8
Chennai,2018-11-01,26.8,13.1,25.6,25.339449561245562,0.2605504387544393,1
Chennai,2018-11-02,28.8,14.5,13.0,8.754624701027481,4.245375298972519,28
Chennai,2018-11-03,29.9,19.1,3.5,4.322133811534439,0.8221338115344388,5
Chennai,2018-11-04,29.2,17.4,3.5,1.6682552085636166,1.8317447914363834,12
Chennai,2018-11-05,29.8,16.2,0.7,0.0,0.7,4
Chennai,2018-11-06,29.4,12.2,1.9,0.0,1.9,12
Chennai,2018-11-07,29.4,14.3,0.0,0.0,0.0,0
Chennai,2018-11-08,29.6,19.4,0.1,0.0,0.1,0
Chennai,2018-11-09,29.9,18.5,0.1,2.1470710387397784,2.0470710387397784,13
Chennai,2018-11-10,29.8,16.1,0.0,0.0,0.0,0
Chennai,2018-11-11,29.9,16.0,0.1,0.0,0.1,0
Chennai,2018-11-12,29.8,19.8,0.0,0.0,0.0,0
Chennai,2018-11-13,30.6,19.6,0.0,1.299200059439911,1.299200059439911,8
Chennai,2018-11-14,31.3,22.0,0.0,0.0,0.0,0
Chennai,2018-11-15,28.6,25.4,13.4,17.318260610744943,3.9182606107449427,26
Chennai,2018-11-16,28.9,21.6,2.9,15.641043113010653,12.741043113010653,84
Chennai,2018-11-17,29.9,11.3,1.0,5.6039670660613705,4.6039670660613705,30
Chennai,2018-11-18,29.6,16.5,2.4,2.8109101223657156,0.41091012236571567,2
Chennai,2018-11-19,29.9,17.8,2.1,5.333468283486466,3.233468283486466,21
Chennai,2018-11-20,28.9,24.8,26.5,27.888313135894652,1.388313135894652,9
Chennai,2018-11-21,25.8,26.6,76.7,75.34705576338861,1.3529442366113926,9
Chennai,2018-11-22,25.9,24.9,62.9,63.4616300554524,0.5616300554524045,3
Chennai,2018-11-23,26.7,16.1,21.2,18.69804120062319,2.5019587993768084,16
Chennai,2018-11-24,28.8,14.7,0.0,6.206338298923114,6.206338298923114,41
Chennai,2018-11-25,28.4,15.3,0.3,0.0,0.3,2
Chennai,2018-11-26,28.1,15.4,0.0,0.07863087455595273,0.07863087455595273,0
Chennai,2018-11-27,28.0,18.4,0.0,1.1699575849005566,1.1699575849005566,7
Chennai,2018-11-28,28.5,17.2,0.2,0.0,0.2,1
Chennai,2018-11-29,28.1,19.9,1.6,5.564113316999727,3.9641133169997267,26
Chennai,2018-11-30,28.4,17.6,0.0,0.0,0.0,0
Chennai,2018-12-01,28.1,16.3,0.1,0.0,0.1,0
Chennai,2018-12-02,27.4,17.1,3.4,2.9004279618909226,0.49957203810907735,3
Chennai,2018-12-03,28.2,21.9,2.5,0.0,2.5,16
Chennai,2018-12-04,28.4,17.2,5.8,10.485821608574128,4.685821608574128,31
Chennai,2018-12-05,27.4,14.5,6.9,6.207890190950835,0.6921098090491657,4
Chennai,2018-12-06,28.8,15.9,1.4,0.0,1.4,9
Chennai,2018-12-07,28.5,16.7,0.8,1.3998455543751263,0.5998455543751262,3
Chennai,2018-12-08,28.5,15.5,0.1,1.7605179605621213,1.6605179605621212,11
Chennai,2018-12-09,28.4,15.6,0.2,0.0,0.2,1
Chennai,2018-12-10,28.2,11.3,0.0,0.0,0.0,0
Chennai,2018-12-11,28.1,12.3,0.0,0.0,0.0,0
Chennai,2018-12-12,29.0,15.0,0.0,0.0,0.0,0
Chennai,2018-12-13,28.9,13.5,0.0,0.0,0.0,0
Chennai,2018-12-14,28.6,24.2,1.4,0.0,1.4,9
Chennai,2018-12-15,27.8,32.1,1.1,1.5687072468121541,0.46870724681215403,3
Chennai,2018-12-16,25.4,32.3,12.8,15.509065401168968,2.709065401168967,18
Chennai,2018-12-17,28.9,24.1,0.0,1.3846315139912915,1.3846315139912915,9
Chennai,2018-12-18,27.2,18.6,0.0,0.0,0.0,0
Chennai,2018-12-19,26.2,18.3,0.0,1.8464340136679476,1.8464340136679476,12
Chennai,2018-12-20,28.2,16.3,0.0,2.317422036081147,2.317422036081147,15
Chennai,2018-12-21,27.8,22.6,1.6,5.781090252543299,4.181090252543299,27
Chennai,2018-12-22,27.9,21.1,1.3,0.0,1.3,8
Chennai,2018-12-23,27.7,20.5,0.3,19.869807918093883,19.569807918093883,100
Chennai,2018-12-24,27.6,18.3,0.0,1.702572750911496,1.702572750911496,11
Chennai,2018-12-25,27.6,15.1,0.0,0.0,0.0,0
Chennai,2018-12-26,27.7,10.1,0.0,18.344270448960117,18.344270448960117,100
Chennai,2018-12-27,27.7,12.9,0.0,0.0,0.0,0
Chennai,2018-12-28,27.5,11.8,0.3,0.0,0.3,2
Chennai,2018-12-29,26.6,18.3,0.7,20.0,19.3,100
Chennai,2018-12-30,26.8,21.4,1.5,5.24786806882457,3.7478680688245696,24
Chennai,2018-12-31,26.4,19.6,0.0,0.0,0.0,0
Chennai,2019-01-01,26.0,17.1,0.0,0.0,0.0,0
Chennai,2019-01-02,26.4,17.3,0.0,1.0331365941954282,1.0331365941954282,6
Chennai,2019-01-03,27.0,16.3,0.0,0.0,0.0,0
Chennai,2019-01-04,26.9,16.4,0.0,0.0,0.0,0
Chennai,2019-01-05,27.2,17.3,0.0,0.0,0.0,0
Chennai,2019-01-06,27.1,18.0,0.0,0.0,0.0,0
Chennai,2019-01-07,28.0,18.6,0.5,0.0,0.5,3
Chennai,2019-01-08,28.6,16.5,0.0,7.5749111904199395,7.5749111904199395,50
Chennai,2019-01-09,27.5,14.5,0.0,0.0,0.0,0
Chennai,2019-01-10,27.3,15.0,0.0,0.0,0.0,0
Chennai,2019-01-11,27.7,16.6,0.1,6.165362472398948,6.065362472398949,40
Chennai,2019-01-12,27.4,16.8,0.0,2.6647643945771873,2.6647643945771873,17
Chennai,2019-01-13,27.7,18.9,0.1,2.2744766817562283,2.174476681756228,14
Chennai,2019-01-14,27.2,17.2,0.0,0.0,0.0,0
Chennai,2019-01-15,27.3,18.7,0.0,3.574450073059518,3.574450073059518,23
Chennai,2019-01-16,27.5,16.4,0.0,2.448823764698516,2.448823764698516,16
Chennai,2019-01-17,27.7,14.7,0.4,0.8412687455140444,0.4412687455140444,2
Chennai,2019-01-18,27.3,16.6,0.0,0.0,0.0,0
Chennai,2019-01-19,27.2,16.2,0.0,0.0,0.0,0
Chennai,2019-01-20,27.5,14.5,0.0,5.1897921424961355,5.1897921424961355,34
Chennai,2019-01-21,27.1,14.7,0.0,0.6611484592261219,0.6611484592261219,4
Chennai,2019-01-22,27.5,17.5,0.0,0.0,0.0,0
Chennai,2019-01-23,27.9,16.1,0.0,20.0,20.0,100
Chennai,2019-01-24,28.0,16.3,0.0,0.0,0.0,0
Chennai,2019-01-25,28.0,17.7,0.6,0.0,0.6,4
Chennai,2019-01-26,28.3,16.4,0.5,0.37626551191155455,0.12373448808844545,0
Chennai,2019-01-27,28.0,17.2,0.2,4.528203588636649,4.328203588636649,28
Chennai,2019-01-28,28.0,16.4,0.0,3.9883646367329373,3.9883646367329373,26
Chennai,2019-01-29,28.2,21.5,0.2,0.0,0.2,1
Chennai,2019-01-30,27.7,20.9,0.5,15.672307846347918,15.172307846347918,100
Chennai,2019-01-31,27.5,19.1,1.0,3.283423937958251,2.283423937958251,15
Chennai,2019-02-01,27.8,19.7,0.0,1.9000156128349865,1.9000156128349865,12
Chennai,2019-02-02,28.3,16.4,0.0,1.295735644920402,1.295735644920402,8
Chennai,2019-02-03,28.4,18.6,0.0,0.0,0.0,0
Chennai,2019-02-04,27.9,21.2,1.7,0.4832654451286529,1.216734554871347,8
Chennai,2019-02-05,28.7,17.8,0.0,2.4987552093639773,2.4987552093639773,16
Chennai,2019-02-06,29.1,13.7,0.0,0.0,0.0,0
Chennai,2019-02-07,28.9,13.6,0.0,0.0,0.0,0
Chennai,2019-02-08,29.8,17.8,0.0,0.9185922742977175,0.9185922742977175,6
Chennai,2019-02-09,29.7,16.1,0.3,0.0,0.3,2
Chennai,2019-02-10,29.6,17.7,1.1,3.5716830611023003,2.4716830611023,16
Chennai,2019-02-11,29.2,19.4,0.8,20.0,19.2,100
Chennai,2019-02-12,28.9,20.4,0.0,0.7331404345894404,0.7331404345894404,4
Chennai,2019-02-13,28.9,19.3,0.0,0.9842146939521936,0.9842146939521936,6
Chennai,2019-02-14,29.1,14.8,0.0,0.0,0.0,0
Chennai,2019-02-15,29.6,14.4,0.0,0.0,0.0,0
Chennai,2019-02-16,29.9,20.2,0.0,0.0,0.0,0
Chennai,2019-02-17,30.2,18.4,1.0,0.9441858830432905,0.05581411695670946,0
Chennai,2019-02-18,30.9,19.9,0.2,0.0,0.2,1
Chennai,2019-02-19,30.0,18.3,0.6,0.0,0.6,4
Chennai,2019-02-20,30.0,15.7,0.0,2.2454730233856477,2.2454730233856477,14
Chennai,2019-02-21,30.2,17.2,0.0,0.0,0.0,0
Chennai,2019-02-22,31.2,11.9,0.0,0.0,0.0,0
Chennai,2019-02-23,32.2,12.9,0.0,1.5547872299548469,1.5547872299548469,10
Chennai,2019-02-24,32.0,13.5,0.0,0.0,0.0,0
Chennai,2019-02-25,30.4,18.3,0.0,5.566752109198012,5.566752109198012,37
Chennai,2019-02-26,31.1,25.8,0.0,3.1357737420928005,3.1357737420928005,20
Chennai,2019-02-27,31.0,25.1,0.4,0.0,0.4,2
Chennai,2019-02-28,30.4,22.7,0.8,0.0,0.8,5
Chennai,2019-03-01,30.5,21.1,1.1,1.188852762002185,0.08885276200218484,0
Chennai,2019-03-02,30.2,15.0,0.0,0.0,0.0,0
Chennai,2019-03-03,30.4,14.3,0.5,3.3844798705952353,2.8844798705952353,19
Chennai,2019-03-04,30.9,23.9,0.0,1.1820064863950641,1.1820064863950641,7
Chennai,2019-03-05,32.7,27.7,0.0,0.3701370490118116,0.3701370490118116,2
Chennai,2019-03-06,33.7,28.3,0.0,0.0,0.0,0
Chennai,2019-03-07,32.9,27.0,0.0,4.800022919368058,4.800022919368058,32
Chennai,2019-03-08,31.5,22.6,0.0,2.2603563021650555,2.2603563021650555,15
Chennai,2019-03-09,30.8,19.0,1.2,3.0094974270619375,1.8094974270619375,12
Chennai,2019-03-10,31.4,24.2,0.2,3.800167893882327,3.6001678938823267,24
Chennai,2019-03-11,31.2,20.8,0.0,0.0,0.0,0
Chennai,2019-03-12,31.5,23.5,0.0,3.8542136071172717,3.8542136071172717,25
Chennai,2019-03-13,31.2,14.8,0.0,0.0,0.0,0
Chennai,2019-03-14,31.9,15.7,0.0,1.0041890898073493,1.0041890898073493,6
Chennai,2019-03-15,31.9,12.9,0.0,0.0,0.0,0
Chennai,2019-03-16,31.4,12.3,0.0,0.0,0.0,0
Chennai,2019-03-17,30.9,17.6,1.0,3.872044782916743,2.872044782916743,19
Chennai,2019-03-18,31.0,20.3,0.0,0.0,0.0,0
Chennai,2019-03-19,31.6,23.7,0.0,0.0,0.0,0
Chennai,2019-03-20,31.6,24.3,0.0,0.0,0.0,0
Chennai,2019-03-21,31.8,21.0,0.0,0.0,0.0,0
Chennai,2019-03-22,32.0,23.5,0.0,0.0,0.0,0
Chennai,2019-03-23,32.3,22.4,0.0,0.7344602723520942,0.7344602723520942,4
Chennai,2019-03-24,32.7,24.5,0.0,0.0,0.0,0
Chennai,2019-03-25,32.2,16.9,0.0,0.0,0.0,0
Chennai,2019-03-26,32.6,19.1,0.0,0.0,0.0,0
Chennai,2019-03-27,31.8,21.1,0.0,0.1385439712736685,0.1385439712736685,0
Chennai,2019-03-28,34.0,22.9,0.0,0.0,0.0,0
Chennai,2019-03-29,33.0,24.0,0.0,0.0,0.0,0
Chennai,2019-03-30,33.2,25.5,0.0,0.0,0.0,0
Chennai,2019-03-31,34.3,26.4,0.0,0.0,0.0,0
Chennai,2019-04-01,33.9,26.7,0.0,2.6930913358276944,2.6930913358276944,17
Chennai,2019-04-02,33.2,28.3,0.0,0.0,0.0,0
Chennai,2019-04-03,32.3,24.9,0.0,7.5645732921923585,7.5645732921923585,50
Chennai,2019-04-04,32.6,25.8,0.0,2.9007076095643565,2.9007076095643565,19
Chennai,2019-04-05,32.9,24.3,0.1,0.0,0.1,0
Chennai,2019-04-06,33.5,20.6,0.0,18.261563500328243,18.261563500328243,100
Chennai,2019-04-07,34.0,27.2,0.0,0.0,0.0,0
Chennai,2019-04-08,33.0,27.3,0.1,2.987138220729267,2.887138220729267,19
Chennai,2019-04-09,32.7,24.1,0.2,0.0,0.2,1
Chennai,2019-04-10,33.0,25.4,0.0,0.2691991111330607,0.2691991111330607,1
Chennai,2019-04-11,33.3,24.0,0.0,0.0,0.0,0
Chennai,2019-04-12,33.8,24.5,0.0,0.0,0.0,0
Chennai,2019-04-13,33.9,23.8,0.0,0.0,0.0,0
Chennai,2019-04-14,33.7,23.8,0.0,0.23049832501985412,0.23049832501985412,1
Chennai,2019-04-15,33.7,24.5,0.0,0.0,0.0,0
Chennai,2019-04-16,34.5,25.5,0.0,0.0,0.0,0
Chennai,2019-04-17,33.7,23.9,0.0,0.0,0.0,0
Chennai,2019-04-18,33.4,23.1,0.0,6.9961488127923275,6.9961488127923275,46
Chennai,2019-04-19,32.9,22.6,1.8,17.50405901279597,15.70405901279597,100
Chennai,2019-04-20,33.3,24.0,0.1,1.4127020369113965,1.3127020369113964,8
Chennai,2019-04-21,34.0,24.6,0.5,0.0,0.5,3
Chennai,2019-04-22,33.5,19.4,0.0,0.0,0.0,0
Chennai,2019-04-23,33.8,16.4,0.0,0.4531071929105238,0.4531071929105238,3
Chennai,2019-04-24,33.6,17.8,0.0,0.867830731923082,0.867830731923082,5
Chennai,2019-04-25,33.8,17.7,0.0,3.9054266323641986,3.9054266323641986,26
Chennai,2019-04-26,34.2,22.2,0.0,6.232853050544393,6.232853050544393,41
Chennai,2019-04-27,34.4,23.3,0.0,4.431067211970645,4.431067211970645,29
Chennai,2019-04-28,33.7,22.2,0.0,0.0,0.0,0
